row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,prompt_version,prompt_hash,input_hash,qwen_background_structured,raw_response,structured_object,structured_act,structured_evidence,valid_structure,validation_error,label_like_output,generation_seconds,total_generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-018062,douyin,train,18062,weixue0806,美容护肤,你的嘴唇颜色好漂亮,0,该用户可能是在询问主播使用的口红色号或产品信息。,25790,"[""祛斑用什么精华呀?"", ""眼膜没有么"", ""有推荐的护发精油吗"", ""眼底化妆了有细纹拍哪个链接,眼底化妆了有细纹拍哪个链接"", ""胶原灌注面膜有木有?""]",structured_v2,b0a4214d051a6dce0e1271d551db13704a903374ddf5e326ac5b6d86987cc3fc,07d4b164754b77caaa2d2b0b68c190a855cbae34bfd0c7b7215e5cc69a144525,对象：嘴唇；言语行为：赞美；原句证据：你的嘴唇颜色好漂亮,对象：嘴唇；言语行为：赞美；原句证据：你的嘴唇颜色好漂亮,嘴唇,赞美,你的嘴唇颜色好漂亮,True,,False,0.8696940999943763,0.8696960000088438,267,23,866478000,22390400,1,
douyin-train-018090,douyin,train,18090,weixue0806,美容护肤,院线面膜有吗?,1,该用户是在询问直播间是否有售卖适合在美容院线使用的专业级面膜产品。,25831,"[""鼻翼两侧泛红用什么"", ""油没了吗"", ""眼膜呢"", ""睡衣是哪个"", ""雪～想买贴贴霜""]",structured_v2,d196522bb407e79996a8cfb0303260ff1edd8de409c409543969162e60c2fff1,65b4158402fd327803a5c3b3b3c24e4183fda3aae2ee37b5d3ef8e4c362b548f,对象：院线面膜；言语行为：询问；原句证据：院线面膜有吗?,对象：院线面膜；言语行为：询问；原句证据：院线面膜有吗?,院线面膜,询问,院线面膜有吗?,True,,False,0.9456405999953859,0.9456425000098534,246,26,942591300,30091600,1,
douyin-train-018098,douyin,train,18098,weixue0806,美容护肤,胶原蛋白面膜有没有,1,该用户是在询问直播间是否有售卖能补充胶原蛋白的面膜产品。,25842,"[""怎么洗干净"", ""闭口怎么办"", ""补充胶原蛋白的面膜勒"", ""有斑怎么弄"", ""长斑用什么?""]",structured_v2,a30371b7c6def6790fb07dc4fe949ff6580baa0a188796e262e93b280447af5a,2aeab0658801193589e22a50e7f2645118f180272e27591f2a0861c530de5e20,对象：胶原蛋白面膜；言语行为：询问；原句证据：胶原蛋白面膜有没有,对象：胶原蛋白面膜；言语行为：询问；原句证据：胶原蛋白面膜有没有,胶原蛋白面膜,询问,胶原蛋白面膜有没有,True,,False,0.9539454000187106,0.9539472000033129,242,26,950355100,36717300,1,
douyin-train-018118,douyin,train,18118,weixue0806,美容护肤,买了都买了,0,该用户想表达的含义是：已经下单购买了产品，表现出果断的消费行为。  （结合前文弹幕中频繁出现的护肤咨询和产品讨论，可推测该用户是在直播间被种草后迅速完成购买，语气带有轻松或随性的确认感。）,25873,"[""功效型美白面膜哪一款"", ""肯定吖"", ""推荐个洗面奶吧"", ""很重要"", ""有痘印用哪个?""]",structured_v2,98eea8764fc44348784e0aadb8e199ea7c822580cec52d2a166417081e54966a,8db23dbe5b49001abae8ee4c948e5641d77033a27d504297e8e41840bc6e8393,对象：未指明；言语行为：确认；原句证据：买了都买了,对象：未指明；言语行为：确认；原句证据：买了都买了,未指明,确认,买了都买了,True,,False,0.8610453000001144,0.8610469999839552,240,23,859061500,25647300,1,
douyin-train-018122,douyin,train,18122,weixue0806,美容护肤,"青春期长了满脸的大痘痘怎么了,雪姐",0,该用户想表达的含义是：询问主播针对青春期严重痘痘问题应该使用什么产品或护理方法。,25877,"[""有痘印用哪个?"", ""买了都买了"", ""之前推荐的那款胶原蛋白面膜还有吗"", ""怎么洗"", ""50岁干性皮肤用什么面霜?""]",structured_v2,2f1bc256f7a4cc17883fd1c1226fbc913ab5ee2d313aa95daf48121b8e8c8d20,10f33e307cfb35b0ed355fefb4a4c65924d9e8a3bfc9aa2b4f834dab55caf298,"对象：雪姐；言语行为：询问；原句证据：怎么了,雪姐","对象：雪姐；言语行为：询问；原句证据：怎么了,雪姐",雪姐,询问,"怎么了,雪姐",True,,False,0.9051006999798119,0.905102499993518,259,24,902706900,27936100,1,
douyin-train-018123,douyin,train,18123,weixue0806,美容护肤,怎么洗啊,1,该用户想询问产品的具体使用方法或清洁步骤。,25880,"[""怎么洗"", ""50岁干性皮肤用什么面霜?"", ""青春期长了满脸的大痘痘怎么了,雪姐"", ""看面霜"", ""法令纹跟眼袋怎么弄""]",structured_v2,b5c285f4899feed2e8eb6d92264623df98327c1c16e7b875357892b6ab99a758,58ed84053530a8c59377121151dccca3588a32c56075d8121186ecd2357a0c05,对象：面霜；言语行为：询问；原句证据：怎么洗啊,对象：面霜；言语行为：询问；原句证据：怎么洗啊,面霜,询问,怎么洗啊,True,,False,0.8075979999848641,0.8076000000000931,252,22,805500400,16386500,1,
douyin-train-018135,douyin,train,18135,weixue0806,美容护肤,姐姐睡衣,1,该用户可能是想询问主播身上穿的睡衣款式或购买链接。,25903,"[""是不是比大师抖音旗舰店便宜呀"", ""一号链接收到多少片"", ""鼻子黑头多"", ""关键怎么清洁"", ""你是深覆合吗""]",structured_v2,059043b776eb9ce1e3f0be5edfd4a4f05e0b65695e2a17a96fc719f514a98f12,14ec432e2dd0843c65217e31e46690157e5e0e4faf838deb22dad2c1b2b33c1f,对象：睡衣；言语行为：询问；原句证据：姐姐睡衣,对象：睡衣；言语行为：询问；原句证据：姐姐睡衣,睡衣,询问,姐姐睡衣,True,,False,0.7984299999952782,0.7984319000097457,244,22,794868600,13994100,1,
douyin-train-018150,douyin,train,18150,weixue0806,美容护肤,纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不,0,该用户可能是在急切询问或强调是否有纹眉项目的推荐，表现出对纹眉服务的强烈兴趣或犹豫不决的纠结心态。,25930,"[""11号,油腻不?11号,油腻不?11号,油腻不?11号,油腻不?11号,油腻不?11号,油腻不?11"", ""但是我不化妆,每天晚上都用洗面奶,还长闭口怎么办"", ""我皮肤黄黑皮"", ""你长的好像孟子义啊"", ""干脸颊毛孔大,有点泛红""]",structured_v2,b4e7adf8e61bd01c94202e322f8b3d79019637808b18d8cb13d2e026911cb7b4,80a3d527ffdc7202db099f2ab33add61f44a18316531d406b31f3da44f43f18d,,对象：纹眉；言语行为：推荐；原句证据：纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不,纹眉,推荐,纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不纹眉推荐不,False,evidence_not_in_current_comment,False,0.0,4.965024999983143,0,0,0,0,2,ValueError: evidence_not_in_current_comment
douyin-train-018167,douyin,train,18167,weixue0806,美容护肤,6号讲一下,1,该用户希望主播详细介绍6号产品的相关信息。,25960,"[""胶原关注面膜来一波"", ""我在你直播间买了这款洗面奶"", ""我用过了"", ""已到货"", ""二号链接有多少东西""]",structured_v2,16d65aefc88c09c258bdeb6c5379c277d91821bb0c5ef2368f69d57e43976fd8,906e0884ddb962a2f1d54f4ed698f4e01e5fcd185077e7eeb445a7e91284b5d4,对象：主播；言语行为：要求讲解；原句证据：6号讲一下,对象：主播；言语行为：要求讲解；原句证据：6号讲一下,主播,要求讲解,6号讲一下,True,,False,0.8820183999778237,0.8820202999922913,246,23,879663600,30868100,1,
douyin-train-018195,douyin,train,18195,weixue0806,美容护肤,你喝的什么呀,0,该用户可能是对主播正在展示或饮用的产品产生兴趣，想询问具体信息以便考虑购买。,25994,"[""40+暗黄有晒斑比较干用什么精华?"", ""那个灌注胶原蛋白的面膜还有吗"", ""喝的啥?"", ""好家伙,这皮肤比18岁的都好[捂脸]"", ""角质层薄用哪款面膜""]",structured_v2,78e895e7ea5f273a9fca25bff00a9e5b602cbf39658d0f8708971e83c6ec7ed4,e18b0607ec1542a18f2ac5b96e9a2432157e4412dc1e0bc0e9b1e8f2abfcdcd8,对象：用户；言语行为：询问；原句证据：你喝的什么呀,对象：用户；言语行为：询问；原句证据：你喝的什么呀,用户,询问,你喝的什么呀,True,,False,0.8671655000071041,0.8671678999962751,270,23,864697400,31745000,1,
douyin-train-018204,douyin,train,18204,weixue0806,美容护肤,睫毛是重的还是贴的?,0,该用户可能是在询问主播的睫毛是嫁接的还是贴的假睫毛，想了解具体的美妆技巧或产品效果。,26004,"[""你在喝什么"", ""前几天买了已到货,用了试用装确实好用"", ""初中生能用吗"", ""5号敷完用洗嘛"", ""你喝的什么""]",structured_v2,4cd6dc69ae63a19763cfa6db36939c48a662d20ae2b3a5f21ad100bfd9ced4cd,4c027d0e0d3f43fa7473494558a1feae476214fda8ca35e54fea380db24ac7a9,对象：睫毛；言语行为：询问；原句证据：睫毛是重的还是贴的?,对象：睫毛；言语行为：询问；原句证据：睫毛是重的还是贴的?,睫毛,询问,睫毛是重的还是贴的?,True,,False,0.958433599997079,0.9584354000107851,256,26,957184900,27935000,1,
douyin-train-018211,douyin,train,18211,weixue0806,美容护肤,好厉害呀[赞],0,该用户可能是在对主播展示的产品效果或技巧表示赞叹和认可，暗示对当前演示内容产生了兴趣或好感。,26017,"[""好运连连"", ""6号讲下"", ""推荐一下面霜被"", ""你看不见吗"", ""11号哺乳期可以用吗""]",structured_v2,c1df9f2a223046a9481e6db10b7ce7c9c992522300a96f9b6df4b89853996ebf,83e89b304b4bc6fe7448b34583497467fe16f150150f7cfb0d13a8024cd59fe3,对象：主播；言语行为：赞美；原句证据：好厉害呀[赞],对象：主播；言语行为：赞美；原句证据：好厉害呀[赞],主播,赞美,好厉害呀[赞],True,,False,0.867668799997773,0.8676706000114791,243,24,865063900,20209500,1,
douyin-train-018214,douyin,train,18214,weixue0806,美容护肤,眼珠子链接,1,该用户是在询问直播中提到的美瞳或隐形眼镜产品的购买链接。,26022,"[""好厉害呀[赞]"", ""毛孔粗大用什么可以改善"", ""哪款油"", ""5号用完洗嘛"", ""哪个油?""]",structured_v2,a7d5187bb346565b9a63f406eace95be065beff7840e68cc2345e18d81f88015,4a6474bcecbf1b54fb29fd86dcf033d3283d3c918c68e0e5825a831c734754f1,对象：眼珠子；言语行为：询问；原句证据：眼珠子链接,对象：眼珠子；言语行为：询问；原句证据：眼珠子链接,眼珠子,询问,眼珠子链接,True,,False,0.89300860001822,0.8930104000028223,244,24,891701500,32352500,1,
douyin-train-018215,douyin,train,18215,weixue0806,美容护肤,新款油啥时候上,1,该用户是在询问主播关于新推出的护肤油产品的具体上市时间，表现出明确的购买意向和期待。,26023,"[""毛孔粗大用什么可以改善"", ""哪款油"", ""5号用完洗嘛"", ""哪个油?"", ""眼珠子链接""]",structured_v2,883d37184b77264ec1409b87c65344ccaa5da4921df3600fc0d60f7f71fa2ea3,8d989b0cbe3975696243156677a8cce99387a1e5ba05d99d33af4b853bff6b8e,对象：产品；言语行为：询问；原句证据：新款油啥时候上,对象：产品；言语行为：询问；原句证据：新款油啥时候上,产品,询问,新款油啥时候上,True,,False,0.8743247000093106,0.8743264000222553,244,23,871285800,15871100,1,
douyin-train-018242,douyin,train,18242,weixue0806,美容护肤,皇后公主,0,该用户是在参与讨论主播代称或产品名称的正确翻译或理解，倾向于确认“皇后公主”这一称呼的准确性或表达自己的看法。,26067,"[""皮肤很干,推荐下水"", ""2号到手一盒5片?"", ""对你路转粉,真的越来越喜欢你了,今天加了关注,好喜欢听你说话呀,下了好几单好期待"", ""Queen是女王不是公主"", ""你是女王queen""]",structured_v2,8fceabee00f7043e5c99c77c41a8f7d45bc1ad43f8a90899e49b7a735f25a240,dfabd8ef97136fdf8e3aef4823467136fcfc35418d860f8380fe4d559255b11b,对象：皇后公主；言语行为：指代澄清；原句证据：皇后公主,对象：皇后公主；言语行为：指代澄清；原句证据：皇后公主,皇后公主,指代澄清,皇后公主,True,,False,0.8547327000123914,0.854734799999278,271,23,852837000,35124600,1,
douyin-train-018293,douyin,train,18293,weixue0806,美容护肤,白色衬衫还有没有了,1,该用户想询问白色衬衫的库存情况，表达了对该商品的购买意向。,26143,"[""眼膜讲一下"", ""身体乳有什么功效"", ""2号面膜多少片?"", ""有没有水乳套盒"", ""新品有吗?""]",structured_v2,e1cf6f3d9c5c066f184583ca7b664f897bcdda928091ea0d29e9f21386d91b54,563c56932ef0447ce3447ebaa1b1ca5eb4ba2b6176a48baa98a27dba92c5133b,对象：白色衬衫；言语行为：询问库存；原句证据：白色衬衫还有没有了,对象：白色衬衫；言语行为：询问库存；原句证据：白色衬衫还有没有了,白色衬衫,询问库存,白色衬衫还有没有了,True,,False,0.9266477999917697,0.9266496000054758,243,25,919928900,39986000,1,
douyin-train-018294,douyin,train,18294,weixue0806,美容护肤,睡衣推荐,1,该用户想表达的含义是：希望主播推荐适合的睡衣款式或品牌。,26144,"[""身体乳有什么功效"", ""2号面膜多少片?"", ""有没有水乳套盒"", ""新品有吗?"", ""白色衬衫还有没有了""]",structured_v2,b3c945dd83eca8de2ca2b37bc813d0503b91e0a6558405f27c6c8607ea727478,d74c3203d8830db772abb50bae74bf6c3462310021c4f84759a75289f0fe11ef,对象：睡衣；言语行为：推荐；原句证据：睡衣推荐,对象：睡衣；言语行为：推荐；原句证据：睡衣推荐,睡衣,推荐,睡衣推荐,True,,False,0.8175927000120282,0.8175945999973919,242,22,815137000,37959600,1,
douyin-train-018318,douyin,train,18318,weixue0806,美容护肤,贴睫毛了吗,0,该用户可能在询问主播是否使用了假睫毛，并对其效果或品牌感兴趣。,26175,"[""九号直接买吗"", ""睡的有点晚啊"", ""用油养肤,用什么油"", ""有没有改善红血丝的"", ""水光霜有吧""]",structured_v2,b240fe16de85db3d604ae9a1228a8ef98b4cbfcd6827c367685a522b222da0d1,b392ff783786437e3109ba24cd7c4ed2f3c76a80f4821f5a90b8057d06787f61,对象：主播；言语行为：询问；原句证据：贴睫毛了吗,对象：主播；言语行为：询问；原句证据：贴睫毛了吗,主播,询问,贴睫毛了吗,True,,False,0.8103309000143781,0.8103326999989804,249,21,807187600,28301800,1,
douyin-train-018331,douyin,train,18331,weixue0806,美容护肤,夏天能用馥郁满满的油吗,1,该用户是在询问这款油性产品是否适合夏季使用，担心夏季天气炎热时使用会过于油腻或不适。,26194,"[""介绍一下2号怎么用?"", ""2号没讲呢"", ""那么多号用你视频卖的东西跟你的一样吗?"", ""BE有吗?"", ""21天""]",structured_v2,92880882d852671040ec726d3268528386f9931171f91f095c7d16c1e3c36dc1,6323465aab31ab9540f93842d0533a174710b5ec1080b273c3f3efb5dcca7414,对象：产品；言语行为：询问；原句证据：夏天能用馥郁满满的油吗,对象：产品；言语行为：询问；原句证据：夏天能用馥郁满满的油吗,产品,询问,夏天能用馥郁满满的油吗,True,,False,0.9722332999808714,0.9722350999945775,252,26,967388300,28287400,1,
douyin-train-018354,douyin,train,18354,weixue0806,美容护肤,还有人天天问谁孩子,0,该用户可能在吐槽直播间里频繁有人询问关于儿童产品的问题，暗示这类提问过多或偏离当前讨论的美妆护肤主题。,26226,"[""你带的什么眼珠子"", ""姐姐姐姐姐防晒防晒"", ""水乳套盒"", ""可以推荐下面膜吗"", ""2号跟5号面膜哪个好用啊""]",structured_v2,bb51662f55a8b6de05f47e3e04f5848498d4fcf15156b551587de1f687b490ec,067b9946677613b4acee74c814b704b43562f383a27630251ce229723ce3a87e,对象：观众；言语行为：质疑；原句证据：还有人天天问谁孩子,对象：观众；言语行为：质疑；原句证据：还有人天天问谁孩子,观众,质疑,还有人天天问谁孩子,True,,False,0.8658123999775853,0.8658143999928143,254,24,862954700,15212700,1,
douyin-train-018370,douyin,train,18370,weixue0806,美容护肤,新款油是啥,1,该用户想询问直播中提到的“新款油”产品的具体信息或功效。,26249,"[""35眼霜有吗"", ""澳诗茉有没眼霜"", ""3号35岁可以用?"", ""姐姐,那个可以敷几个小时会变薄的面膜还有吗?"", ""看不到嘛""]",structured_v2,5bc802ce4132a396e4cb925c08b48fa9bd9e5bc8a5af7b389d1fe10279828759,c9c0491bea40cc6592c6a4eac4dfb785c64cdcee17f3ab91a631cc7f8c4a1fe4,对象：油；言语行为：询问；原句证据：新款油是啥,对象：油；言语行为：询问；原句证据：新款油是啥,油,询问,新款油是啥,True,,False,0.8108681000012439,0.8108702999888919,256,22,807961300,24990100,1,
douyin-train-018400,douyin,train,18400,weixue0806,美容护肤,怎么辨别防晒好用?,1,该用户想询问如何判断一款防晒产品是否有效或适合自己使用。,26287,"[""你带的什么眼珠子?"", ""润肤抗皱霜用哪个"", ""喝咖啡吗"", ""大师面膜无敌好,无限回购"", ""怎么淡化眼纹""]",structured_v2,43907bad0ace982167be4ed3f74672117d5494614dd6eee4055ddfb0d8d0ebd0,3910482a21f62033f739615e3b45c2fc0867832a44e46eea56f638bec9d9c403,对象：防晒产品；言语行为：询问；原句证据：怎么辨别防晒好用?,对象：防晒产品；言语行为：询问；原句证据：怎么辨别防晒好用?,防晒产品,询问,怎么辨别防晒好用?,True,,False,0.9278966000129003,0.9278983999975026,250,25,925714100,34058800,1,
douyin-train-018424,douyin,train,18424,weixue0806,美容护肤,精华早晚都能用么,1,该用户想询问这款精华产品是否适合在早上和晚上两个时间段使用。,26320,"[""喜欢这个小姐姐[比心][比心][比心]"", ""胶原蛋白灌注面膜几号"", ""有其他主播都在卖白瓷娃娃韦雪帮我们看看那个产品可不可用吧你上了来你这买"", ""小黄车的精华油,不是直接间的油吗?"", ""塑颜面霜有吗""]",structured_v2,5c51fee4c2e82f9a50eaf84b4e3d4822cab4b51f28222b1e56c5c53ace7113f4,fc52bf2ecb95864a7b6d079377327a2397fc3a467a279b9249f3a2ed2d5c1015,对象：产品；言语行为：询问；原句证据：精华早晚都能用么,对象：产品；言语行为：询问；原句证据：精华早晚都能用么,产品,询问,精华早晚都能用么,True,,False,0.9108889999915846,0.9108908000052907,285,23,904499200,40167000,1,
douyin-train-018425,douyin,train,18425,weixue0806,美容护肤,喜欢你的睡衣有链接吗,1,该用户对主播展示的睡衣感兴趣，想询问购买渠道以便下单。,26321,"[""胶原蛋白灌注面膜几号"", ""有其他主播都在卖白瓷娃娃韦雪帮我们看看那个产品可不可用吧你上了来你这买"", ""小黄车的精华油,不是直接间的油吗?"", ""塑颜面霜有吗"", ""精华早晚都能用么""]",structured_v2,8b98937abae415d58ee864b6acccbc1094ce381dbe4496fc18b3a9412b95809e,d1f9006bcdf4f8a959d765565c8230009795d80f6b71a4b84e4bc1452cb2c7d7,对象：睡衣；言语行为：询问；原句证据：喜欢你的睡衣有链接吗,对象：睡衣；言语行为：询问；原句证据：喜欢你的睡衣有链接吗,睡衣,询问,喜欢你的睡衣有链接吗,True,,False,0.9567933999933302,0.956795299978694,280,26,954457300,29681700,1,
douyin-train-018435,douyin,train,18435,weixue0806,美容护肤,怎么辩防晒好用?,1,该用户想询问如何辨别防晒产品是否好用，可能是在对比不同防晒产品时希望获得选购建议。,26335,"[""防晒在哪"", ""白色衬衫身体乳还有货吗姐姐"", ""身体乳什么功效"", ""想买2号讲讲吧"", ""我也想要祛斑的""]",structured_v2,091f385ef2aae53214b5827fa375137ca14827aaa49b93cdbed52e11f67ea983,e523f90d640de630cb27879588e53367a161173eee16c196573ce7bdf922dc4d,对象：防晒产品；言语行为：询问效果；原句证据：怎么辩防晒好用?,对象：防晒产品；言语行为：询问效果；原句证据：怎么辩防晒好用?,防晒产品,询问效果,怎么辩防晒好用?,True,,False,0.9256673000054434,0.9256692999915686,247,26,922920200,15700500,1,
douyin-train-018444,douyin,train,18444,weixue0806,美容护肤,有没有提亮肤色的,1,该用户是在询问直播间是否有能够改善肤色暗沉、让皮肤看起来更明亮的美妆或护肤产品。,26350,"[""那个洗面奶好用?"", ""喝的是什么呀?"", ""卸妆油亲"", ""去黑头除了洗面奶还用什么"", ""推荐个眼霜姐姐""]",structured_v2,09cbba083741193f5ec0bb5069cb5e8e2197bcde9bc1296a15c475b53d6a6221,08ef7741aba79dab5c9abdf9d195b16ddfe207d48c9aa591a1c81790da091b2d,对象：肤色；言语行为：询问；原句证据：有没有提亮肤色的,对象：肤色；言语行为：询问；原句证据：有没有提亮肤色的,肤色,询问,有没有提亮肤色的,True,,False,0.8404561000061221,0.8404580000205897,251,23,836274200,15952400,1,
douyin-train-018477,douyin,train,18477,weixue0806,美容护肤,防晒是哪个,1,该用户是在询问直播间正在介绍的防晒产品的具体名称或款式。,26404,"[""小号哪个是你"", ""洗面奶哪个好用?"", ""毛孔粗大,黑头多用什么药"", ""小号是哪个"", ""小号是那个""]",structured_v2,ba9955a9b62557e3074031c88585ea86bde323255849318a16a1d1b78889ec74,937cad35f43a217dec3ec025d729dc4ad3b95657b675c771e4514d3c95a9fd1c,对象：防晒；言语行为：询问；原句证据：防晒是哪个,对象：防晒；言语行为：询问；原句证据：防晒是哪个,防晒,询问,防晒是哪个,True,,False,0.8126322999887634,0.812634000001708,248,21,810408600,30321000,1,
douyin-train-018489,douyin,train,18489,weixue0806,美容护肤,昨天播的那个小号吗,0,该用户是在询问主播昨天展示的商品是否来自其小号直播间。,26425,"[""洗面奶几号链接?"", ""初中生能用吗初中生能用吗"", ""有推荐的妆前吗"", ""小号哪个"", ""你的耳骨钉能分享一下么[捂脸]""]",structured_v2,2386b5f3f827ef5e99ae25e1f53ab6c0e11b1e9350bef2c5545f057e7416ebd4,f7fa7f9489b2c8ad9c1c4e22ad7b6de346447e107f45b998c6ed65dba173da36,对象：小号；言语行为：询问；原句证据：昨天播的那个小号吗,对象：小号；言语行为：询问；原句证据：昨天播的那个小号吗,小号,询问,昨天播的那个小号吗,True,,False,0.9487908000010066,0.9487927999871317,259,25,941360800,43643300,1,
douyin-train-018505,douyin,train,18505,weixue0806,美容护肤,口红有吗?,1,该用户是在询问直播间是否有口红产品可供购买或介绍。,26446,"[""美瞳有么"", ""妆前甘油几号链接啊"", ""洗面奶能用多久"", ""你皮肤为啥那么好"", ""美瞳是哪个[比心][比心][比心][比心]""]",structured_v2,fdea419c8585461d6383aadd8e13ac25cf2cf831f8bd83a156bac312eda91129,0ee69bf1dbd930ff48f3190bd65012286ee2f8a24904deeb49a3c715f6072bc3,对象：口红；言语行为：询问；原句证据：口红有吗?,对象：口红；言语行为：询问；原句证据：口红有吗?,口红,询问,口红有吗?,True,,False,0.9078231000166852,0.9078246999997646,260,24,900256200,52089300,1,
douyin-train-018506,douyin,train,18506,weixue0806,美容护肤,眼部精华油和眼眼霜可以一起用吗,1,该用户是在咨询眼部精华油和眼霜能否叠加使用，表现出对产品使用方法的明确兴趣和潜在的购买意向。,26447,"[""妆前甘油几号链接啊"", ""洗面奶能用多久"", ""你皮肤为啥那么好"", ""美瞳是哪个[比心][比心][比心][比心]"", ""口红有吗?""]",structured_v2,f46e2545d03b28f673a30730dd8e3e3150d6b7051535a3d58334fb2be6c6a260,850d5d4da1c932b51fd7f85568510f0515995a241e8da1e65a9c203eb87b7d57,对象：眼部精华油和眼霜；言语行为：询问使用；原句证据：眼部精华油和眼眼霜可以一起用吗,对象：眼部精华油和眼霜；言语行为：询问使用；原句证据：眼部精华油和眼眼霜可以一起用吗,眼部精华油和眼霜,询问使用,眼部精华油和眼眼霜可以一起用吗,True,,False,1.2608148999861442,1.2608169000013731,267,35,1258834700,18117400,1,
douyin-train-018566,douyin,train,18566,weixue0806,美容护肤,姐你真招人喜欢,0,该用户想表达的含义是：被主播的个人魅力吸引，产生了亲近感和好感。,26547,"[""颈纹用哪个"", ""还有没有那个大罐的眼膜,雪姐?还有没有那个大罐的眼膜,雪姐?还有没有那个大罐的眼膜,雪姐?"", ""必须买啦!!!!"", ""仙女,我觉得你本人比在镜头里还好看[爱心][爱心][爱心]"", ""极光四季精华油和反重力精华功效有何区别?""]",structured_v2,b0e03e3b38b8979bd3bae91f82a221f8ff1ca0292c3c41e17dfaffdcf3c4d5ca,f10fbbc7b10b7f93594ff35bbb83db8ce240f8775e7c6ab27500e7b52633ed4d,对象：雪姐；言语行为：称赞；原句证据：姐你真招人喜欢,对象：雪姐；言语行为：称赞；原句证据：姐你真招人喜欢,雪姐,称赞,姐你真招人喜欢,True,,False,0.9692717999860179,0.9692734999989625,293,25,967431500,28914400,1,
douyin-train-018585,douyin,train,18585,weixue0806,美容护肤,有没有轮廓面膜??,1,"该用户想询问直播间是否售卖或推荐具有提拉紧致效果的面膜产品。  （释义依据：结合前文弹幕中高频出现的美妆护肤类产品咨询（如修复面膜、去斑产品等），且提问句式多为直接索取商品信息，可推断用户以功能性需求为导向，主动寻求特定品类商品。""轮廓""在此语境下更可能指向提升面部线条的紧致型面膜，而非字面轮廓剪裁。）",26570,"[""素颜滴素颜滴素颜滴还会有吗"", ""女人看了都喜欢"", ""第一次来[比心]有推荐的粉底咩"", ""姐姐说话好温柔啊[比心][比心][比心]"", ""推荐个去斑的产品""]",structured_v2,5d3087b99febc9481cb4eca739a205db90d0ee9bf8b6af5b1cb5fbce19cb1630,a98beeb04114c87716f23a66560fde8bc92b53822916bb5b025d22d601eebfc7,对象：轮廓面膜；言语行为：询问；原句证据：有没有轮廓面膜??,对象：轮廓面膜；言语行为：询问；原句证据：有没有轮廓面膜??,轮廓面膜,询问,有没有轮廓面膜??,True,,False,0.8544203999917954,0.854422300006263,267,23,851119400,14626200,1,
douyin-train-018593,douyin,train,18593,weixue0806,美容护肤,姐姐不理我还是买了眼油唉我有点太爱了,0,该用户想表达的含义是：尽管主播没有回应自己，但还是因为对产品的喜爱而购买了眼油。,26582,"[""衣服什么牌子的?"", ""防晒霜涂了是透明的还是会变白?"", ""胶原蛋白面膜胶原蛋白面膜"", ""背景音乐音乐"", ""洗面奶孕妇孕妇孕妇可以用吗""]",structured_v2,94a038de0bc3f3400c1d1ed54e18552db8ea8968d937c5e1aebbaa3a054d1094,864396920de98e2f5532c1beb9ec38c65c02daf0353fee2db79bda97aea6608d,对象：眼油；言语行为：表达喜爱；原句证据：我有点太爱了,对象：眼油；言语行为：表达喜爱；原句证据：我有点太爱了,眼油,表达喜爱,我有点太爱了,True,,False,0.9313223999924958,0.9313242000062019,262,25,927611800,31924000,1,
douyin-train-018594,douyin,train,18594,weixue0806,美容护肤,油霜怎么用[看],1,该用户可能是在询问油霜的使用方法，同时表现出对产品的兴趣和进一步了解的意愿。,26583,"[""防晒霜涂了是透明的还是会变白?"", ""胶原蛋白面膜胶原蛋白面膜"", ""背景音乐音乐"", ""洗面奶孕妇孕妇孕妇可以用吗"", ""姐姐不理我还是买了眼油唉我有点太爱了""]",structured_v2,a20017f6b1996831e83aa31561ec07fa7d6a31b9a78456100516e33d5f3bcc86,efd7b147f84843ab4beca5e550b52142ddb40580428c8c00e0c77501fdedb557,对象：油霜；言语行为：询问使用方法；原句证据：油霜怎么用,对象：油霜；言语行为：询问使用方法；原句证据：油霜怎么用,油霜,询问使用方法,油霜怎么用,True,,False,0.9227804999973159,0.9227821000094991,264,25,919543500,28242600,1,
douyin-train-018603,douyin,train,18603,weixue0806,美容护肤,洗面奶青春期能用嘛,1,该用户是在询问这款洗面奶是否适合青春期肤质使用，表现出对产品适用性的具体关切和潜在的购买意向。,26595,"[""有好用的颈膜吗"", ""敷完你的面膜后脸干,下一步我要怎么办"", ""差不多时间了"", ""洗面奶弹出来"", ""你去眼袋了吗""]",structured_v2,b8f0d5da4b5c815be0bab0ad6b40ced5ab07727b2f7bf5f0f77b1af2257e42dc,b9329aed28171f688690e47642820300ea84beb565b9b69c1942bc8989b6e4a4,对象：洗面奶；言语行为：询问；原句证据：洗面奶青春期能用嘛,对象：洗面奶；言语行为：询问；原句证据：洗面奶青春期能用嘛,洗面奶,询问,洗面奶青春期能用嘛,True,,False,1.0321328999998514,1.0321346999844536,254,27,1027839100,31716900,1,
